LOC135326608	XM_064504424.1#LOC135326608
LOC135326963	XM_064504604.1#LOC135326963
POLR3B	XM_026117953.2#POLR3B
UNC5C	XM_026102441.2#UNC5C
LOC135323792	XM_064498458.1#LOC135323792
LOC112983250	XM_064502925.1#LOC112983250
DHX9	XM_026101033.2#DHX9
ELN	XM_064523470.1#ELN
RBP5	XM_026113247.2#RBP5
TECPR2	XM_026111317.2#TECPR2
PDE7B	XM_064509027.1#PDE7B
LOC112996530	XM_026122059.2#LOC112996530
EXOC6B	XM_064511675.1#EXOC6B
CHCHD1	XM_026094956.2#CHCHD1
LRP5	XM_026108081.2#LRP5
LOC112991223	XM_064524813.1#LOC112991223
EBI3	XM_064497299.1#EBI3
NSD3	XM_064497653.1#NSD3
PSMD14	XM_064514848.1#PSMD14
SFXN5	XM_064511666.1#SFXN5
ADRB1	XM_026096198.2#ADRB1
FAM20C	XM_064520230.1#FAM20C
ZNF148	XM_064514674.1#ZNF148
RRM2B	XM_064507640.1#RRM2B
STMN4	XM_026102040.2#STMN4
FAT4	XM_026122491.2#FAT4
CRYZL1	XM_064524541.1#CRYZL1
LOC135325740	XM_064503742.1#LOC135325740
CCDC9	XM_064502977.1#CCDC9
ASTE1	XM_026099516.2#ASTE1
LOC112983016	XM_026099839.2#LOC112983016
ST3GAL6	XM_026112317.2#ST3GAL6
JARID2	XM_026113028.2#JARID2
RAVER2	XM_064516318.1#RAVER2
MYO6	XM_064508690.1#MYO6
HMGXB4	XM_064513208.1#HMGXB4
TRAM2	XM_064508293.1#TRAM2
LOC135329603	XM_064518531.1#LOC135329603
EFNA2	XM_064497435.1#EFNA2
ING1	XM_026102472.2#ING1
LOC135328284	XM_064511326.1#LOC135328284
GLYR1	XM_064520643.1#GLYR1
FRS3	XM_064498123.1#FRS3
TMEM41A	XM_064517068.1#TMEM41A
GLB1	XM_064506446.1#GLB1
ZBTB45	XM_064499586.1#ZBTB45
ADAM19	XM_026118630.2#ADAM19
MOV10	XM_064498207.1#MOV10
ACOT9	XM_026103393.2#ACOT9
USB1	XM_026104014.2#USB1
PRC1	XM_026120248.2#PRC1
SARS1	XM_064498261.1#SARS1
LOC135324698	XM_064501481.1#LOC135324698
DOCK10	XM_064516903.1#DOCK10
POU3F1	XM_064525296.1#POU3F1
ZNF423	XM_064519576.1#ZNF423
GNAI2	XM_064518572.1#GNAI2
LOC112992710	XM_026115940.2#LOC112992710
RHOT2	XM_064520482.1#RHOT2
NEK1	XM_064510950.1#NEK1
TNNI2	XM_026092758.2#TNNI2
PLVAP	XM_064497486.1#PLVAP
BLVRB	XM_064502988.1#BLVRB
LOC135323429	XM_064502388.1#LOC135323429
LOC112981919	XM_064503094.1#LOC112981919
YAP1	XM_064505096.1#YAP1
EPAS1	XM_064509567.1#EPAS1
EXOC1	XM_026093623.2#EXOC1
KIAA0319	XM_026115677.2#KIAA0319
LOC112993136	XM_026116502.2#LOC112993136
SLC25A25	XM_026113828.2#SLC25A25
SAP130	XM_064516982.1#SAP130
NEK8	XM_064523273.1#NEK8
ADD1	XM_026112718.2#ADD1
MAP4	XM_064505567.1#MAP4
TNIP3	XM_064510649.1#TNIP3
LOC135330645	XM_064524870.1#LOC135330645
LOC112984386	XM_064519521.1#LOC112984386
ZZZ3	XM_064516063.1#ZZZ3
KIF23	XM_026110737.2#KIF23
WNK1	XM_064514894.1#WNK1
LOC112993068	XM_064498977.1#LOC112993068
PRRG3	XM_064518275.1#PRRG3
LOC135330460	XM_064524131.1#LOC135330460
SLC12A8	XM_064514675.1#SLC12A8
PAWR	XM_064509485.1#PAWR
LOC135328600	XM_064513481.1#LOC135328600
NGB	XM_026120395.2#NGB
BCL11A	XM_064510038.1#BCL11A
PBX3	XM_064523998.1#PBX3
LOC135323805	XM_064498551.1#LOC135323805
JOSD2	XM_064499536.1#JOSD2
SYNE2	XM_064511953.1#SYNE2
SLC5A12	XM_026121757.2#SLC5A12
LOC135325062	XM_064502497.1#LOC135325062
USP24	XM_064516246.1#USP24
WARS1	XM_026111382.2#WARS1
PRR33	XM_064513232.1#PRR33
LOC112978822	XM_026092563.2#LOC112978822
ELFN1	XM_064520184.1#ELFN1
PCDH8	XM_026099207.2#PCDH8
SOWAHB	XM_064510439.1#SOWAHB
PPFIBP2	XM_026104439.2#PPFIBP2
CEP112	XM_064522763.1#CEP112
TIMM10B	XM_064505351.1#TIMM10B
GRIN3B	XM_064497401.1#GRIN3B
CLASP2	XM_064506473.1#CLASP2
NPEPL1	XM_026105317.2#NPEPL1
LAMTOR2	XM_026112852.2#LAMTOR2
LOC112987979	XM_026108148.2#LOC112987979
GCGR	XM_064522924.1#GCGR
PIGQ	XM_064520689.1#PIGQ
DYNLRB1	XM_026115734.2#DYNLRB1
ASH1L	XM_026115120.2#ASH1L
CCDC150	XM_064515141.1#CCDC150
RAD52	XM_026116898.2#RAD52
CAPN3	XM_064512591.1#CAPN3
NDUFA7	XM_064497597.1#NDUFA7
HTR1B	XM_026121123.2#HTR1B
LOC135328755	XM_064514345.1#LOC135328755
LOC112980267	XM_064502493.1#LOC112980267
GOLGA4	XM_064506533.1#GOLGA4
DNAJC28	XM_064524348.1#DNAJC28
ADGRE5	XM_064504695.1#ADGRE5
SEC63	XM_026119938.2#SEC63
MAP3K8	XM_064505861.1#MAP3K8
OPTC	XM_064498026.1#OPTC
ZNF385B	XM_064515027.1#ZNF385B
UNC13A	XM_064497261.1#UNC13A
MEOX1	XM_026113548.2#MEOX1
B4GALT7	XM_064521000.1#B4GALT7
GATA5	XM_064521609.1#GATA5
UBE3B	XM_064521882.1#UBE3B
ZBTB16	XM_064524164.1#ZBTB16
PRKCZ	XM_064525436.1#PRKCZ
LOC112982470	XM_064522582.1#LOC112982470
TNFRSF1A	XM_026103467.2#TNFRSF1A
SSH2	XM_064523225.1#SSH2
LOC135329628	XM_064518571.1#LOC135329628
MORN4	XM_026102860.2#MORN4
RRP7A	XM_026102333.2#RRP7A
RPRD1A	XM_026096075.2#RPRD1A
DYRK3	XM_026111712.2#DYRK3
LOC112984320	XM_026102116.2#LOC112984320
SAMD10	XM_064521256.1#SAMD10
LOC135327206	XM_064505316.1#LOC135327206
APLP2	XM_064524328.1#APLP2
MGA	XM_064512610.1#MGA
LHX6	XM_064524056.1#LHX6
TOM1L1	XM_026098883.2#TOM1L1
GAK	XM_026098686.2#GAK
HNRNPDL	XM_064510334.1#HNRNPDL
CIMIP2C	XM_064508086.1#CIMIP2C
ZYX	XM_026117120.2#ZYX
GJC2	XM_026096160.2#GJC2
PLEKHA7	XM_026104509.2#PLEKHA7
CRB2	XM_026100836.2#CRB2
TNFSF13B	XM_026102478.2#TNFSF13B
LOC112983815	XM_064506213.1#LOC112983815
NOL4L	XM_064521720.1#NOL4L
FH	XM_026099892.2#FH
NOX3	XM_026122219.2#NOX3
SPTAN1	XM_026110766.2#SPTAN1
C6H10orf53	XM_026116738.2#C6H10orf53
IKZF3	XM_026117852.2#IKZF3
LOC112979541	XM_026093831.2#LOC112979541
AGAP2	XM_064498422.1#AGAP2
LOC135323775	XM_064498345.1#LOC135323775
SLC23A2	XM_064497737.1#SLC23A2
ADGRG4	XM_026110922.2#ADGRG4
FGF22	XM_064497580.1#FGF22
LOC135326970	XM_064504611.1#LOC135326970
AP1S2	XM_026120719.2#AP1S2
THAP5	XM_026117756.2#THAP5
KRT222	XM_026116325.2#KRT222
LRFN5	XM_064511788.1#LRFN5
CROCC	XM_064497131.1#CROCC
UPK1B	XM_064520148.1#UPK1B
HDAC3	XM_026097732.2#HDAC3
LOC112991444	XM_064498355.1#LOC112991444
LOC112994275	XM_064511701.1#LOC112994275
DYNLT2	XM_064509294.1#DYNLT2
PAPSS2	XM_026097373.2#PAPSS2
GAREM1	XM_064507607.1#GAREM1
SERBP1	XM_064516344.1#SERBP1
RELCH	XM_064506900.1#RELCH
SF3B6	XM_064508334.1#SF3B6
PDLIM3	XM_026105245.2#PDLIM3
LOC135325290	XM_064503216.1#LOC135325290
PMS2	XM_026116157.2#PMS2
NME9	XM_064517061.1#NME9
ELOA	XM_026098168.2#ELOA
CPNE7	XM_064519832.1#CPNE7
PLEKHH3	XM_064524803.1#PLEKHH3
LOC112994092	XM_026118240.2#LOC112994092
BTBD10	XM_026104408.2#BTBD10
LOC135325065	XM_064502518.1#LOC135325065
E2F7	XM_064509414.1#E2F7
HSPH1	XM_026108877.2#HSPH1
STYX	XM_064511838.1#STYX
CADPS2	XM_064506939.1#CADPS2
SLC25A48	XM_064521099.1#SLC25A48
MCMBP	XM_026105552.2#MCMBP
ISCU	XM_064521901.1#ISCU
CLEC3A	XM_026107602.2#CLEC3A
CCDC157	XM_064522389.1#CCDC157
UBAP2L	XM_064498948.1#UBAP2L
LOC112992627	XM_064508124.1#LOC112992627
RPS6KA2	XM_026109855.2#RPS6KA2
COL25A1	XM_064510576.1#COL25A1
TRAP1	XM_064520540.1#TRAP1
MTMR3	XM_064522417.1#MTMR3
STPG4	XM_026121206.1#STPG4
KANK1	XM_064501458.1#KANK1
LOC112980278	XM_064499933.1#LOC112980278
RIMS1	XM_064508662.1#RIMS1
CCDC177	XM_064512511.1#CCDC177
PIGA	XM_026120778.2#PIGA
RLBP1	XM_026121310.2#RLBP1
CFAP298	XM_026103616.2#CFAP298
PAPOLG	XM_026094639.2#PAPOLG
UGGT1	XM_026109597.2#UGGT1
SPIDR	XM_026102984.2#SPIDR
TASL	XM_064518424.1#TASL
CROCC	XM_064497132.1#CROCC
LOC112984386	XM_064519519.1#LOC112984386
LOC135329098	XM_064516413.1#LOC135329098
ATL1	XM_064511818.1#ATL1
LOC112983642	XM_026100898.2#LOC112983642
F2RL3	XM_026105910.2#F2RL3
RAPGEF6	XM_064521143.1#RAPGEF6
GTF2F2	XM_026108416.2#GTF2F2
NFE2L1	XM_064524637.1#NFE2L1
SARNP	XM_064498598.1#SARNP
LOC135329938	XM_064520298.1#LOC135329938
BRD8	XM_064521004.1#BRD8
LOC112979270	XM_026093296.2#LOC112979270
SCRIB	XM_064508017.1#SCRIB
COQ8A	XM_064509931.1#COQ8A
GBF1	XM_026094903.2#GBF1
LOC112996583	XM_064509858.1#LOC112996583
S100A11	XM_026116392.2#S100A11
TIMM17A	XM_026101216.2#TIMM17A
AKNAD1	XM_026118724.2#AKNAD1
LOC112993713	XM_026117590.2#LOC112993713
MYT1L	XM_064508510.1#MYT1L
SPTBN5	XM_026095819.2#SPTBN5
FNBP1	XM_026101836.2#FNBP1
CYTH4	XM_026117904.2#CYTH4
TMEM276	XM_064507961.1#TMEM276
LRRCC1	XM_064507799.1#LRRCC1
SLC9A2	XM_064502886.1#SLC9A2
PARVG	XM_026114129.2#PARVG
DGKK	XM_064518018.1#DGKK
LOC135325734	XM_064503735.1#LOC135325734
IL1R2	XM_026103165.2#IL1R2
FILIP1	XM_026102279.2#FILIP1
MAPRE2	XM_026102976.2#MAPRE2
LOC135326405	XM_064504291.1#LOC135326405
TRIM24	XM_026119765.2#TRIM24
IL34	XM_064519420.1#IL34
LOC112979412	XM_064514919.1#LOC112979412
TRIM66	XM_064513044.1#TRIM66
ZFYVE21	XM_026111404.2#ZFYVE21
TNIK	XM_064516611.1#TNIK
GALNT3	XM_064514874.1#GALNT3
SCUBE3	XM_064498255.1#SCUBE3
LOC135324043	XM_064499475.1#LOC135324043
LOC135324459	XM_064500902.1#LOC135324459
LOC112994039	XM_064503730.1#LOC112994039
RSL1D1	XM_064520356.1#RSL1D1
MTMR14	XM_064519021.1#MTMR14
XYLT2	XM_064522644.1#XYLT2
MAP2	XM_064515314.1#MAP2
AKAP13	XM_064517220.1#AKAP13
RAVER2	XM_064516319.1#RAVER2
LYPD6	XM_026097587.2#LYPD6
COL4A6	XM_064518155.1#COL4A6
ACLY	XM_064524764.1#ACLY
SLC6A6	XM_064519004.1#SLC6A6
LOC135325170	XM_064502912.1#LOC135325170
DDX5	XM_026099064.2#DDX5
ZFYVE28	XM_064511524.1#ZFYVE28
LOC112996307	XM_026121736.2#LOC112996307
RAB28	XM_026122011.2#RAB28
GALNT10	XM_026118661.2#GALNT10
PSMA6	XM_026095090.2#PSMA6
SCYL3	XM_026123436.2#SCYL3
EMC8	XM_026107929.2#EMC8
INSC	XM_026104544.2#INSC
RDM1	XM_026099424.2#RDM1
ACTN1	XM_064512498.1#ACTN1
LOC135323547	XM_064501648.1#LOC135323547
CERS4	XM_064497557.1#CERS4
CABIN1	XM_064522185.1#CABIN1
LOC112995242	XM_026120108.2#LOC112995242
XPA	XM_064502410.1#XPA
MKI67	XM_064514377.1#MKI67
CMIP	XM_026092582.2#CMIP
CMKLR2	XM_026114496.2#CMKLR2
LOC135326249	XM_064504098.1#LOC135326249
MLLT6	XM_064524686.1#MLLT6
METTL27	XM_064523479.1#METTL27
NSFL1C	XM_064521674.1#NSFL1C
TRIM13	XM_064504871.1#TRIM13
CHRD	XM_064516680.1#CHRD
TNRC6A	XM_064519998.1#TNRC6A
BATF	XM_026120455.2#BATF
TINAGL1	XM_064525198.1#TINAGL1
FREM1	XM_026097828.2#FREM1
LOC135326177	XM_064504027.1#LOC135326177
HMBOX1	XM_064508268.1#HMBOX1
BAK1	XM_026111856.2#BAK1
KATNB1	XM_026104047.2#KATNB1
NEURL1	XM_026117434.2#NEURL1
MECOM	XM_064516588.1#MECOM
LOC135325372	XM_064503344.1#LOC135325372
LOC112981643	XM_026097442.2#LOC112981643
SLC25A25	XM_064523665.1#SLC25A25
GRIN1	XM_064523581.1#GRIN1
OSR2	XM_064507678.1#OSR2
TMEM178B	XM_064514253.1#TMEM178B
RTCB	XM_026118021.2#RTCB
CD2	XM_026093330.2#CD2
MAP2K3	XM_026095193.2#MAP2K3
POU2F1	XM_064522609.1#POU2F1
SPDYC	XM_064503288.1#SPDYC
NOLC1	XM_026094950.2#NOLC1
LOC112993569	XM_026117331.2#LOC112993569
LOC135325583	XM_064503683.1#LOC135325583
DSN1	XM_064499427.1#DSN1
FAT3	XM_064505144.1#FAT3
ARHGEF4	XM_064516972.1#ARHGEF4
FNIP1	XM_064521152.1#FNIP1
LOC135328602	XM_064513483.1#LOC135328602
MAPK9	XM_064521076.1#MAPK9
ARAP1	XM_064505269.1#ARAP1
WDFY2	XM_026108379.2#WDFY2
TTPA	XM_026106090.2#TTPA
LOC135324617	XM_064501234.1#LOC135324617
HNRNPH1	XM_064521068.1#HNRNPH1
TTBK1	XM_064509823.1#TTBK1
LOC112983489	XM_064511534.1#LOC112983489
EEF1AKMT1	XM_026108913.2#EEF1AKMT1
NCR3LG1	XM_064513132.1#NCR3LG1
SLC6A9	XM_064516105.1#SLC6A9
LOC135323529	XM_026114950.2#LOC135323529
ZCCHC4	XM_026120514.2#ZCCHC4
DRC7	XM_026104006.2#DRC7
FAM83H	XM_026115335.2#FAM83H
LOC112988454	XM_026108992.2#LOC112988454
PDE5A	XM_026096111.2#PDE5A
NDUFAF7	XM_064509433.1#NDUFAF7
MFSD1	XM_026096888.2#MFSD1
PLCG2	XM_026092588.2#PLCG2
TBC1D19	XM_026120502.2#TBC1D19
PAPLN	XM_026095804.2#PAPLN
CEP112	XM_064522762.1#CEP112
ATP7B	XM_026108499.2#ATP7B
SEPTIN8	XM_026118163.2#SEPTIN8
ZC3H12C	XM_064505047.1#ZC3H12C
FAM221A	XM_064506312.1#FAM221A
KDM4A	XM_064516091.1#KDM4A
WDR11	XM_064514315.1#WDR11
ZGRF1	XM_026101739.2#ZGRF1
USP32	XM_064523125.1#USP32
LOC135324444	XM_064500804.1#LOC135324444
BEND3	XM_064508851.1#BEND3
MED22	XM_026094461.2#MED22
DNER	XM_064516877.1#DNER
TRIOBP	XM_064512749.1#TRIOBP
LOC135328586	XM_064513467.1#LOC135328586
AIFM2	XM_064513632.1#AIFM2
RAB5B	XM_064498594.1#RAB5B
LOC112986767	XM_026106212.2#LOC112986767
VWA8	XM_026099178.2#VWA8
ERI3	XM_064516108.1#ERI3
LOC112992400	XM_064501760.1#LOC112992400
FBLN7	XM_026110399.2#FBLN7
CSGALNACT1	XM_026116688.2#CSGALNACT1
MEGF8	XM_064503548.1#MEGF8
TRIM9	XM_026118010.2#TRIM9
LOC112985361	XM_064520026.1#LOC112985361
HES1	XM_026097503.2#HES1
LOC135324161	XM_064499786.1#LOC135324161
MIDEAS	XM_064512569.1#MIDEAS
ERBB3	XM_064498517.1#ERBB3
TMCO1	XM_026100999.2#TMCO1
MYL3	XM_026095877.2#MYL3
LOC112985069	XM_026103419.2#LOC112985069
ELP3	XM_026102008.2#ELP3
CLSPN	XM_026104628.2#CLSPN
CCDC57	XM_026113136.2#CCDC57
ZNF395	XM_064508246.1#ZNF395
LOC135328781	XM_064514448.1#LOC135328781
LOC112981211	XM_026096691.2#LOC112981211
LDB3	XM_064513745.1#LDB3
SPTBN1	XM_064509755.1#SPTBN1
NECAP1	XM_026112635.2#NECAP1
MRPL32	XM_026121445.2#MRPL32
LOC135326965	XM_064504606.1#LOC135326965
RIPOR3	XM_026099630.2#RIPOR3
FAM171A1	XM_064505994.1#FAM171A1
UBN2	XM_064511499.1#UBN2
GPC6	XM_026119440.2#GPC6
FAAP100	XM_064522825.1#FAAP100
SC5D	XM_064524279.1#SC5D
ZC3H15	XM_026110264.2#ZC3H15
BTC	XM_064510272.1#BTC
LOC135330088	XM_064521291.1#LOC135330088
LOC112986184	XM_026105344.2#LOC112986184
ZCCHC17	XM_026096659.2#ZCCHC17
AGFG1	XM_064516890.1#AGFG1
CCM2L	XM_064521709.1#CCM2L
LOC135323946	XM_064499205.1#LOC135323946
DCAF7	XM_026099406.2#DCAF7
CAMKK2	XM_064521986.1#CAMKK2
LOC112997361	XM_026123344.2#LOC112997361
BNC2	XM_064501852.1#BNC2
LRRFIP2	XM_064506525.1#LRRFIP2
AGRN	XM_026100671.2#AGRN
NUP35	XM_026110218.2#NUP35
LOC135324760	XM_064501651.1#LOC135324760
SMG7	XM_064515582.1#SMG7
RAI2	XM_064499523.1#RAI2
LOC112987095	XM_064501377.1#LOC112987095
PDGFD	XM_026107342.2#PDGFD
DEUP1	XM_026109212.2#DEUP1
TAF1	XM_026110978.2#TAF1
GDF10	XM_026110256.2#GDF10
AP2A2	XM_064513162.1#AP2A2
DOCK10	XM_026109668.2#DOCK10
BMPR2	XM_064515208.1#BMPR2
PELI1	XM_026110516.2#PELI1
NEUROG3	XM_064514471.1#NEUROG3
LOC112995232	XM_064500090.1#LOC112995232
LNX1	XM_026093747.2#LNX1
CTR9	XM_026104501.2#CTR9
MARS1	XM_064498683.1#MARS1
ANGEL1	XM_064512270.1#ANGEL1
PLPP3	XM_026105227.2#PLPP3
LOC112991298	XM_026113688.2#LOC112991298
LOXL4	XM_026102900.2#LOXL4
CACNB1	XM_064524694.1#CACNB1
SLC25A36	XM_064516934.1#SLC25A36
IQSEC1	XM_064518862.1#IQSEC1
VPS51	XM_064503275.1#VPS51
LOC112985596	XM_064522127.1#LOC112985596
EMP2	XM_064520408.1#EMP2
INPP4A	XM_064502185.1#INPP4A
RBM15B	XM_026106622.2#RBM15B
PDGFD	XM_026107343.2#PDGFD
LOC112985181	XM_026103631.2#LOC112985181
PAX2	XM_064513952.1#PAX2
LOC112994351	XM_026118632.2#LOC112994351
SLC15A2	XM_026118482.2#SLC15A2
MDH2	XM_064523377.1#MDH2
RIPPLY3	XM_064524907.1#RIPPLY3
PPP3CC	XM_064497789.1#PPP3CC
LRP2	XM_026093805.2#LRP2
VPS13C	XM_064517508.1#VPS13C
PATJ	XM_026108637.2#PATJ
LOC135325957	XM_064503890.1#LOC135325957
DMWD	XM_064502993.1#DMWD
NR1D2	XM_064506196.1#NR1D2
FBRSL1	XM_064522088.1#FBRSL1
SH3KBP1	XM_064499178.1#SH3KBP1
GPA33	XM_026093352.2#GPA33
C5H11orf96	XM_026093197.2#C5H11orf96
INPP4A	XM_064502197.1#INPP4A
LOC135326386	XM_064504269.1#LOC135326386
ZPBP	XM_064505474.1#ZPBP
HDDC2	XM_026105053.2#HDDC2
BBS9	XM_026100770.2#BBS9
HECTD1	XM_064512391.1#HECTD1
PBRM1	XM_064518690.1#PBRM1
CCDC127	XM_026099852.2#CCDC127
TSPAN32	XM_026092719.2#TSPAN32
NCKAP1L	XM_064498470.1#NCKAP1L
DCTN1	XM_026118076.2#DCTN1
LOC135325109	XM_064502654.1#LOC135325109
LOC135329881	XM_064519926.1#LOC135329881
LOC135324638	XM_064501289.1#LOC135324638
FOXP4	XM_064498185.1#FOXP4
MIS18BP1	XM_064511796.1#MIS18BP1
LOC135323430	XM_064500626.1#LOC135323430
EED	XM_026103335.2#EED
PTPRM	XM_064507229.1#PTPRM
ACOT9	XM_026103396.2#ACOT9
SLC4A3	XM_064514824.1#SLC4A3
LOC135330648	XM_064524877.1#LOC135330648
CNTNAP2	XM_064506638.1#CNTNAP2
PITPNA	XM_064523318.1#PITPNA
SDSL	XM_026119009.2#SDSL
LOC135324743	XM_064501613.1#LOC135324743
SLIT2	XM_064511377.1#SLIT2
CAMTA1	XM_064525335.1#CAMTA1
ST3GAL3	XM_064516097.1#ST3GAL3
LOC112994255	XM_026118490.2#LOC112994255
LOC112981614	XM_064513568.1#LOC112981614
LOC112983445	XM_026100557.2#LOC112983445
LOC135326212	XM_064504062.1#LOC135326212
COL6A3	XM_064515390.1#COL6A3
LOC112991965	XM_064499907.1#LOC112991965
SRPK2	XM_064505470.1#SRPK2
ZNF592	XM_064517691.1#ZNF592
LURAP1	XM_064516156.1#LURAP1
RPS6KA2	XM_026109854.2#RPS6KA2
PPP1R37	XM_026119667.2#PPP1R37
LOC112992430	XM_026115498.2#LOC112992430
BCAS3	XM_064523131.1#BCAS3
LOC112992397	XM_026115419.2#LOC112992397
RUNDC3B	XM_026098735.2#RUNDC3B
CASP2	XM_026112888.2#CASP2
TM2D1	XM_064516302.1#TM2D1
RPL10A	XM_026111800.2#RPL10A
POPDC3	XM_064508835.1#POPDC3
LOC112992389	XM_064517703.1#LOC112992389
HYAL4	XM_026113036.2#HYAL4
TMED5	XM_064515907.1#TMED5
ADD3	XM_064514199.1#ADD3
ANAPC5	XM_064521978.1#ANAPC5
GRK2	XM_064513418.1#GRK2
ANKRD42	XM_026106087.2#ANKRD42
RAD51AP1	XM_064517755.1#RAD51AP1
GOLGA2	XM_064523691.1#GOLGA2
UCHL1	XM_026093788.2#UCHL1
KCNJ6	XM_026121516.2#KCNJ6
FARP2	XM_064517117.1#FARP2
SIN3A	XM_064517584.1#SIN3A
CAMK2G	XM_064513843.1#CAMK2G
NPB	XM_064522932.1#NPB
IL16	XM_026121303.2#IL16
EYA2	XM_064521460.1#EYA2
PNLDC1	XM_064509212.1#PNLDC1
POMT2	XM_064512261.1#POMT2
UFM1	XM_064504909.1#UFM1
LOC135325758	XM_064503759.1#LOC135325758
OSBPL5	XM_064513124.1#OSBPL5
CCDC138	XM_026096986.2#CCDC138
VLDLR	XM_064502194.1#VLDLR
LONRF1	XM_026093762.2#LONRF1
SLC17A5	XM_026102284.2#SLC17A5
MINAR1	XM_026121347.2#MINAR1
COPE	XM_026115314.2#COPE
CAMKK2	XM_064521984.1#CAMKK2
LOC135329662	XM_064518773.1#LOC135329662
HMBOX1	XM_064508265.1#HMBOX1
BEND7	XM_026119362.2#BEND7
DTD2	XM_026095111.2#DTD2
ASRGL1	XM_026095883.2#ASRGL1
LOC135329091	XM_064516400.1#LOC135329091
OTULINL	XM_026121871.2#OTULINL
CCKAR	XM_026120513.2#CCKAR
LOC112992384	XM_026115396.2#LOC112992384
LATS1	XM_064509171.1#LATS1
RBMS1	XM_064514843.1#RBMS1
LOC135323792	XM_064498459.1#LOC135323792
DPP8	XM_064517865.1#DPP8
NOP10	XM_064503309.1#NOP10
RBM19	XM_026119205.2#RBM19
LIN9	XM_064509942.1#LIN9
CIT	XM_026119027.2#CIT
LOC135327409	XM_064505627.1#LOC135327409
SPTB	XM_064513355.1#SPTB
INIP	XM_026103092.2#INIP
UNC13C	XM_064517385.1#UNC13C
LOC112986763	XM_064524050.1#LOC112986763
GORASP2	XM_064514935.1#GORASP2
LOC112993032	XM_026116331.2#LOC112993032
XPNPEP3	XM_026101605.2#XPNPEP3
LOC112993851	XM_064524781.1#LOC112993851
RABGAP1L	XM_064515594.1#RABGAP1L
SCRIB	XM_064508037.1#SCRIB
HMX2	XM_064514482.1#HMX2
ERICH3	XM_064516362.1#ERICH3
RIOK1	XM_026114881.2#RIOK1
PTMS	XM_026113255.2#PTMS
F8	XM_026110981.2#F8
THAP1	XM_064501984.1#THAP1
NARS1	XM_064500508.1#NARS1
CCNG2	XM_026103550.2#CCNG2
NGLY1	XM_026101156.2#NGLY1
LOC135326359	XM_064504241.1#LOC135326359
TRERF1	XM_064509617.1#TRERF1
SPAG9	XM_026099128.2#SPAG9
LOC112985776	XM_064525255.1#LOC112985776
TXLNB	XM_026120215.2#TXLNB
MOB4	XM_064515159.1#MOB4
TMEM94	XM_064522596.1#TMEM94
HEATR1	XM_026108943.2#HEATR1
UCHL3	XM_026120875.2#UCHL3
LOC112989090	XM_064518162.1#LOC112989090
PHC1	XM_064518526.1#PHC1
ANKRD10	XM_064503922.1#ANKRD10
LOC112986208	XM_064518676.1#LOC112986208
LOC135329574	XM_064518458.1#LOC135329574
LOC112982659	XM_064501859.1#LOC112982659
UBAP2L	XM_064498950.1#UBAP2L
MBNL3	XM_064518341.1#MBNL3
COL7A1	XM_064518971.1#COL7A1
LOC135325074	XM_064502542.1#LOC135325074
CLSTN3	XM_026113257.2#CLSTN3
LOC135325952	XM_064503888.1#LOC135325952
BCLAF3	XM_064499099.1#BCLAF3
TP53BP1	XM_064517732.1#TP53BP1
PIP4K2C	XM_064498463.1#PIP4K2C
LPGAT1	XM_064509655.1#LPGAT1
SF3B5	XM_026109797.2#SF3B5
EPN2	XM_064520078.1#EPN2
LOC112987039	XM_026106695.2#LOC112987039
PLPP5	XM_026114233.2#PLPP5
TFAP2A	XM_026114860.2#TFAP2A
PLCE1	XM_064514038.1#PLCE1
MICU3	XM_064511106.1#MICU3
BCAS3	XM_064523130.1#BCAS3
IL10RB	XM_026108553.2#IL10RB
LOC135325227	XM_064503021.1#LOC135325227
FOXP4	XM_064498187.1#FOXP4
TMEM222	XM_026098180.2#TMEM222
SH3D19	XM_064510811.1#SH3D19
MYCBPAP	XM_026099149.2#MYCBPAP
ITGB3	XM_026099464.2#ITGB3
PI15	XM_026115238.2#PI15
SLC38A1	XM_026099903.2#SLC38A1
MBNL1	XM_064516501.1#MBNL1
LOC112989599	XM_064497262.1#LOC112989599
BTG1	XM_026104132.2#BTG1
LOC135324389	XM_064500483.1#LOC135324389
LYN	XM_064507526.1#LYN
RIOK1	XM_064507066.1#RIOK1
HOGA1	XM_026102902.2#HOGA1
GUCY1A2	XM_064505070.1#GUCY1A2
PAQR5	XM_064517841.1#PAQR5
MIB2	XM_026096560.2#MIB2
LOC135326605	XM_064504423.1#LOC135326605
SLC25A12	XM_026093201.2#SLC25A12
VSIG8	XM_026111576.2#VSIG8
OSGIN2	XM_064507768.1#OSGIN2
GSAP	XM_064505240.1#GSAP
GRIP1	XM_026092398.2#GRIP1
STIM1	XM_064505276.1#STIM1
LOC135325134	XM_064502762.1#LOC135325134
NPTX1	XM_064522847.1#NPTX1
NDUFA2	XM_026105511.2#NDUFA2
PCDH9	XM_026097894.2#PCDH9
ARID3A	XM_064497417.1#ARID3A
CD79A	XM_064503558.1#CD79A
AKAP7	XM_064508984.1#AKAP7
NOL9	XM_064525349.1#NOL9
PARP1	XM_026094629.2#PARP1
GSG1	XM_064511352.1#GSG1
PSMA1	XM_026104488.2#PSMA1
LOC112985073	XM_064508429.1#LOC112985073
FASTKD2	XM_026111624.2#FASTKD2
UBQLN4	XM_064499102.1#UBQLN4
