ENSG00000000003	ENST00000373020.9#TSPAN6
ENSG00000095794	NM_182770.3#CREM
ENSG00000095794	NM_182772.2#CREM
ENSG00000095794	NM_183012.2#CREM
ENSG00000095794	NM_183013.3#CREM
ENSG00000095794	XM_006717382.4#CREM
ENSG00000095794	XM_006717387.4#CREM
ENSG00000095794	XM_011519324.3#CREM
ENSG00000095794	XM_011519330.3#CREM
ENSG00000095794	XM_024447824.2#CREM
ENSG00000095794	XM_047424625.1#CREM
ENSG00000095794	XM_047424628.1#CREM
ENSG00000095794	XM_047424629.1#CREM
ENSG00000095794	XM_047424630.1#CREM
ENSG00000095906	ENST00000262302.14#NUBP2
ENSG00000095906	NM_001284501.2#NUBP2
ENSG00000095917	ENST00000211076.5#TPSD1
ENSG00000095917	ENST00000711393.1#TPSD1
ENSG00000095932	ENST00000215531.6#SMIM24
ENSG00000095951	ENST00000379388.7#HIVEP1
ENSG00000095951	XM_047418699.1#HIVEP1
ENSG00000095951	XM_047418702.1#HIVEP1
ENSG00000095970	ENST00000373113.8#TREM2
ENSG00000095970	ENST00000373122.8#TREM2
ENSG00000095981	ENST00000437525.3#KCNK16
ENSG00000096006	ENST00000263045.9#CRISP3
ENSG00000096060	ENST00000357266.9#FKBP5
ENSG00000096060	ENST00000536438.5#FKBP5
ENSG00000096063	ENST00000373825.7#SRPK1
ENSG00000096070	ENST00000339717.11#BRPF3
ENSG00000096070	ENST00000357641.10#BRPF3
ENSG00000096070	ENST00000534694.5#BRPF3
ENSG00000096070	XM_047418650.1#BRPF3
ENSG00000096070	XM_047418651.1#BRPF3
ENSG00000096080	ENST00000372133.8#MRPS18A
ENSG00000096088	ENST00000373025.7#PGC
ENSG00000096092	ENST00000211314.5#TMEM14A
ENSG00000096093	ENST00000371068.11#EFHC1
ENSG00000096093	ENST00000636379.1#EFHC1
ENSG00000096264	ENST00000373089.10#NCR2
ENSG00000096264	NM_001199509.2#NCR2
ENSG00000096264	NM_001199510.2#NCR2
ENSG00000096264	XM_017011500.2#NCR2
ENSG00000096384	ENST00000371646.10#HSP90AB1
ENSG00000096384	ENST00000620073.4#HSP90AB1
ENSG00000096384	NM_001271972.2#HSP90AB1
ENSG00000096395	ENST00000430124.7#MLN
ENSG00000096395	NM_001040109.2#MLN
ENSG00000096401	ENST00000371477.4#CDC5L
ENSG00000096433	ENST00000374316.9#ITPR3
ENSG00000096433	ENST00000605930.3#ITPR3
ENSG00000096654	ENST00000211936.10#ZNF184
ENSG00000096654	ENST00000683788.1#ZNF184
ENSG00000096696	ENST00000379802.8#DSP
ENSG00000096696	ENST00000418664.3#DSP
ENSG00000096696	ENST00000710359.2#DSP
ENSG00000096696	ENST00000713909.1#DSP
ENSG00000096717	ENST00000212015.11#SIRT1
ENSG00000096717	NM_001314049.2#SIRT1
ENSG00000096746	ENST00000265866.12#HNRNPH3
ENSG00000096746	NM_001322434.2#HNRNPH3
ENSG00000096746	NM_001322438.1#HNRNPH3
ENSG00000096746	NM_001322444.2#HNRNPH3
ENSG00000096746	NM_001322445.1#HNRNPH3
ENSG00000096872	ENST00000380062.10#IFT74
ENSG00000096872	NM_001099223.3#IFT74
ENSG00000096968	ENST00000381652.4#JAK2
ENSG00000096968	NM_001322194.2#JAK2
ENSG00000096996	ENST00000593993.7#IL12RB1
ENSG00000096996	ENST00000600835.6#IL12RB1
ENSG00000096996	NM_001290023.2#IL12RB1
ENSG00000097007	ENST00000318560.6#ABL1
ENSG00000097007	ENST00000372348.9#ABL1
ENSG00000097021	ENST00000361521.9#ACOT7
ENSG00000097021	ENST00000377855.6#ACOT7
ENSG00000097021	NM_181865.3#ACOT7
ENSG00000097033	ENST00000370558.8#SH3GLB1
ENSG00000097033	NM_001410824.1#SH3GLB1
ENSG00000097033	XM_006710672.3#SH3GLB1
ENSG00000097046	ENST00000234626.11#CDC7
ENSG00000097046	XM_017002425.3#CDC7
ENSG00000097096	ENST00000341460.6#SYDE2
ENSG00000097096	ENST00000696556.1#SYDE2
ENSG00000097096	XM_017002484.3#SYDE2
ENSG00000099139	ENST00000376752.9#PCSK5
ENSG00000099139	ENST00000674117.1#PCSK5
ENSG00000099139	NM_001190482.2#PCSK5
ENSG00000099139	XM_011518769.4#PCSK5
ENSG00000099194	ENST00000370355.3#SCD
ENSG00000099203	ENST00000214869.7#TMED1
ENSG00000099204	ENST00000533213.7#ABLIM1
ENSG00000099204	ENST00000649363.1#ABLIM1
ENSG00000099204	NM_001322882.2#ABLIM1
ENSG00000099204	NM_001322884.3#ABLIM1
ENSG00000099204	NM_001322885.3#ABLIM1
ENSG00000099204	NM_001322886.3#ABLIM1
ENSG00000099204	NM_001322892.2#ABLIM1
ENSG00000099204	NM_001352440.1#ABLIM1
ENSG00000099204	NM_001352441.1#ABLIM1
ENSG00000099204	XM_006717846.4#ABLIM1
ENSG00000099204	XM_017016245.2#ABLIM1
ENSG00000099204	XM_017016250.2#ABLIM1
ENSG00000099204	XM_017016255.2#ABLIM1
ENSG00000099204	XM_017016256.2#ABLIM1
ENSG00000099204	XM_024448013.2#ABLIM1
ENSG00000099204	XM_024448014.2#ABLIM1
ENSG00000099204	XM_024448016.2#ABLIM1
ENSG00000099204	XM_024448018.2#ABLIM1
ENSG00000099219	ENST00000339450.10#ERMP1
ENSG00000099219	ENST00000686418.1#ERMP1
ENSG00000099246	ENST00000356940.11#RAB18
ENSG00000099246	ENST00000375802.7#RAB18
ENSG00000099246	NM_001256412.2#RAB18
ENSG00000099250	ENST00000265371.8#NRP1
ENSG00000099250	ENST00000374867.7#NRP1
ENSG00000099250	ENST00000395995.5#NRP1
ENSG00000099250	NM_001244972.2#NRP1
ENSG00000099250	NM_001244973.2#NRP1
ENSG00000099250	XM_006717521.3#NRP1
ENSG00000099250	XM_006717522.3#NRP1
ENSG00000099250	XM_006717524.3#NRP1
ENSG00000099250	XM_006717525.3#NRP1
ENSG00000099250	XM_017016865.3#NRP1
ENSG00000099250	XM_047425977.1#NRP1
ENSG00000099250	XM_047425978.1#NRP1
ENSG00000099256	ENST00000320152.11#PRTFDC1
ENSG00000099260	ENST00000263174.9#PALMD
ENSG00000099260	ENST00000605497.5#PALMD
ENSG00000099282	ENST00000373290.7#TSPAN15
ENSG00000099282	NM_001351263.2#TSPAN15
ENSG00000099284	ENST00000373255.9#MACROH2A2
ENSG00000099284	ENST00000676699.1#MACROH2A2
ENSG00000099284	ENST00000676896.1#MACROH2A2
ENSG00000099290	ENST00000282633.10#WASHC2A
ENSG00000099290	ENST00000351071.11#WASHC2A
ENSG00000099290	ENST00000611324.4#WASHC2A
ENSG00000099290	NM_001330102.2#WASHC2A
ENSG00000099290	XM_005269806.4#WASHC2A
ENSG00000099290	XM_005269807.4#WASHC2A
ENSG00000099290	XM_006717831.4#WASHC2A
ENSG00000099290	XM_011539786.3#WASHC2A
ENSG00000099290	XM_017016227.2#WASHC2A
ENSG00000099290	XM_017016228.2#WASHC2A
ENSG00000099290	XM_017016229.2#WASHC2A
ENSG00000099290	XM_017016231.2#WASHC2A
ENSG00000099290	XM_017016232.2#WASHC2A
ENSG00000099290	XM_047425206.1#WASHC2A
ENSG00000099290	XM_047425207.1#WASHC2A
ENSG00000099290	XM_047425208.1#WASHC2A
ENSG00000099290	XM_047425209.1#WASHC2A
ENSG00000099290	XM_047425210.1#WASHC2A
ENSG00000099290	XM_047425211.1#WASHC2A
ENSG00000099290	XM_047425212.1#WASHC2A
ENSG00000099290	XM_047425213.1#WASHC2A
ENSG00000099290	XM_047425214.1#WASHC2A
ENSG00000099290	XM_047425215.1#WASHC2A
ENSG00000099290	XM_047425216.1#WASHC2A
ENSG00000099290	XM_047425217.1#WASHC2A
ENSG00000099308	ENST00000687212.1#MAST3
ENSG00000099308	ENST00000697701.1#MAST3
ENSG00000099308	ENST00000697702.1#MAST3
ENSG00000099308	NM_001393501.1#MAST3
ENSG00000099308	NM_001393502.1#MAST3
ENSG00000099308	NM_001393503.1#MAST3
ENSG00000099308	NM_001393505.1#MAST3
ENSG00000099308	NM_001393506.1#MAST3
ENSG00000099308	NM_001393508.1#MAST3
ENSG00000099308	NM_001393509.1#MAST3
ENSG00000099308	NM_001393510.1#MAST3
ENSG00000099308	NM_001393511.1#MAST3
ENSG00000099308	NM_001393512.1#MAST3
ENSG00000099308	NM_001393513.1#MAST3
ENSG00000099308	NM_001393514.1#MAST3
ENSG00000099308	NM_001393515.1#MAST3
ENSG00000099308	NM_001393516.1#MAST3
ENSG00000099308	NM_001393518.1#MAST3
ENSG00000099308	NM_001393519.1#MAST3
ENSG00000099308	NM_001393520.1#MAST3
ENSG00000099308	NM_001393521.1#MAST3
ENSG00000099308	NM_015016.2#MAST3
ENSG00000099308	XM_047438474.1#MAST3
ENSG00000099308	XM_047438475.1#MAST3
ENSG00000099308	XM_047438476.1#MAST3
ENSG00000099308	XM_047438477.1#MAST3
ENSG00000099308	XM_047438478.1#MAST3
ENSG00000099308	XM_047438479.1#MAST3
ENSG00000099308	XM_047438480.1#MAST3
ENSG00000099308	XM_047438481.1#MAST3
ENSG00000099308	XM_047438482.1#MAST3
ENSG00000099308	XM_047438484.1#MAST3
ENSG00000099308	XM_047438485.1#MAST3
ENSG00000099326	ENST00000215057.7#MZF1
ENSG00000099326	ENST00000599369.5#MZF1
ENSG00000099330	ENST00000215061.9#OCEL1
ENSG00000099330	ENST00000597836.5#OCEL1
ENSG00000099331	ENST00000682292.1#MYO9B
ENSG00000099337	ENST00000263372.5#KCNK6
ENSG00000099338	ENST00000409235.8#CATSPERG
ENSG00000099338	ENST00000410018.5#CATSPERG
ENSG00000099341	ENST00000215071.9#PSMD8
ENSG00000099341	ENST00000602911.5#PSMD8
ENSG00000099341	ENST00000700293.1#PSMD8
ENSG00000099364	ENST00000338343.10#FBXL19
ENSG00000099364	ENST00000565690.5#FBXL19
ENSG00000099364	NM_001282351.1#FBXL19
ENSG00000099364	NM_001382780.1#FBXL19
ENSG00000099364	NM_001382781.1#FBXL19
ENSG00000099365	ENST00000215095.11#STX1B
ENSG00000099377	ENST00000297679.10#HSD3B7
ENSG00000099381	ENST00000262519.14#SETD1A
ENSG00000099381	ENST00000710314.1#SETD1A
ENSG00000099385	ENST00000215115.5#BCL7C
ENSG00000099385	ENST00000380317.8#BCL7C
ENSG00000099399	ENST00000378988.5#MAGEB2
ENSG00000099617	ENST00000215368.4#EFNA2
ENSG00000099622	ENST00000587896.6#CIRBP
ENSG00000099622	ENST00000588030.5#CIRBP
ENSG00000099622	ENST00000591935.5#CIRBP
ENSG00000099624	ENST00000215375.7#ATP5F1D
ENSG00000099624	ENST00000395633.5#ATP5F1D
ENSG00000099625	ENST00000590083.5#CBARP
ENSG00000099625	ENST00000650044.2#CBARP
ENSG00000099715	ENST00000698851.1#PCDH11Y
ENSG00000099721	ENST00000651267.2#AMELY
ENSG00000099721	NM_001364814.1#AMELY
ENSG00000099769	ENST00000215539.4#IGFALS
ENSG00000099783	ENST00000325495.9#HNRNPM
ENSG00000099783	ENST00000348943.7#HNRNPM
ENSG00000099783	XM_005272478.4#HNRNPM
ENSG00000099783	XM_005272479.3#HNRNPM
ENSG00000099783	XM_005272480.3#HNRNPM
ENSG00000099783	XM_017026823.2#HNRNPM
ENSG00000099783	XM_017026824.2#HNRNPM
ENSG00000099783	XM_017026825.2#HNRNPM
ENSG00000099785	ENST00000215555.7#MARCHF2
ENSG00000099795	ENST00000215565.3#NDUFB7
ENSG00000099797	ENST00000215567.10#TECR
ENSG00000099797	ENST00000596073.6#TECR
ENSG00000099800	ENST00000215570.8#TIMM13
ENSG00000099800	ENST00000591871.1#TIMM13
ENSG00000099804	ENST00000215574.9#CDC34
ENSG00000099804	XM_006722952.3#CDC34
ENSG00000099810	ENST00000644715.2#MTAP
ENSG00000099812	ENST00000215582.8#MISP
ENSG00000099812	XM_011527685.3#MISP
ENSG00000099814	ENST00000414716.8#CEP170B
ENSG00000099814	XM_011536667.3#CEP170B
ENSG00000099814	XM_017021227.2#CEP170B
ENSG00000099814	XM_017021228.2#CEP170B
ENSG00000099814	XM_017021229.2#CEP170B
ENSG00000099814	XM_017021230.2#CEP170B
ENSG00000099814	XM_047431287.1#CEP170B
ENSG00000099817	ENST00000615234.5#POLR2E
ENSG00000099821	ENST00000588649.7#POLRMT
ENSG00000099821	NM_001407808.1#POLRMT
ENSG00000099821	NM_001407809.1#POLRMT
ENSG00000099821	NM_001407810.1#POLRMT
ENSG00000099821	NM_001407812.1#POLRMT
ENSG00000099821	NM_001407813.1#POLRMT
ENSG00000099821	NM_001407816.1#POLRMT
ENSG00000099821	NM_001407830.1#POLRMT
ENSG00000099821	NM_001407832.1#POLRMT
ENSG00000099822	ENST00000251287.3#HCN2
ENSG00000099834	ENST00000397542.7#CDHR5
ENSG00000099834	NM_031264.5#CDHR5
ENSG00000099840	ENST00000395301.8#IZUMO4
ENSG00000099840	NM_001031735.3#IZUMO4
ENSG00000099840	NM_001363588.2#IZUMO4
ENSG00000099849	ENST00000397583.8#RASSF7
ENSG00000099849	ENST00000431809.5#RASSF7
ENSG00000099860	ENST00000215631.9#GADD45B
ENSG00000099864	ENST00000338448.10#PALM
ENSG00000099864	NM_001040134.2#PALM
ENSG00000099866	ENST00000215637.8#MADCAM1
ENSG00000099866	ENST00000346144.8#MADCAM1
ENSG00000099866	ENST00000382683.8#MADCAM1
ENSG00000099875	ENST00000250896.9#MKNK2
ENSG00000099889	ENST00000263207.8#ARVCF
ENSG00000099889	XM_047441367.1#ARVCF
ENSG00000099889	XM_047441369.1#ARVCF
ENSG00000099889	XM_047441372.1#ARVCF
ENSG00000099889	XM_047441373.1#ARVCF
ENSG00000099899	ENST00000252136.12#TRMT2A
ENSG00000099899	ENST00000403707.7#TRMT2A
ENSG00000099901	ENST00000331821.8#RANBP1
ENSG00000099901	ENST00000402752.5#RANBP1
ENSG00000099901	ENST00000430524.6#RANBP1
ENSG00000099904	ENST00000320602.11#ZDHHC8
ENSG00000099904	ENST00000334554.12#ZDHHC8
ENSG00000099904	NM_001185024.2#ZDHHC8
ENSG00000099910	ENST00000328879.9#KLHL22
ENSG00000099910	XM_017029021.3#KLHL22
ENSG00000099917	ENST00000263205.11#MED15
ENSG00000099917	ENST00000292733.11#MED15
ENSG00000099917	NM_001293236.2#MED15
ENSG00000099917	XM_047441399.1#MED15
ENSG00000099917	XM_047441403.1#MED15
ENSG00000099937	ENST00000215727.10#SERPIND1
ENSG00000099940	ENST00000215730.12#SNAP29
ENSG00000099942	ENST00000354336.8#CRKL
ENSG00000099949	ENST00000646124.2#LZTR1
ENSG00000099949	ENST00000700578.1#LZTR1
ENSG00000099953	ENST00000215743.8#MMP11
ENSG00000099954	ENST00000262608.13#CECR2
ENSG00000099954	XM_011546128.3#CECR2
ENSG00000099954	XM_011546129.3#CECR2
ENSG00000099956	ENST00000263121.12#SMARCB1
ENSG00000099956	ENST00000644036.2#SMARCB1
ENSG00000099956	NM_001007468.3#SMARCB1
ENSG00000099957	ENST00000413302.7#P2RX6
ENSG00000099957	XM_011530502.3#P2RX6
ENSG00000099958	ENST00000318109.12#DERL3
ENSG00000099958	NM_198440.4#DERL3
ENSG00000099958	XM_011530505.4#DERL3
ENSG00000099960	ENST00000382932.3#SLC7A4
ENSG00000099960	XM_047441472.1#SLC7A4
ENSG00000099968	ENST00000317582.10#BCL2L13
ENSG00000099968	XM_047441287.1#BCL2L13
ENSG00000099974	ENST00000215770.6#DDTL
ENSG00000099977	ENST00000398344.9#DDT
ENSG00000099977	NM_001397485.1#DDT
ENSG00000099984	ENST00000402588.6#GSTT2
ENSG00000099984	ENST00000634759.1#GSTT2
ENSG00000099985	ENST00000215781.3#OSM
ENSG00000099991	ENST00000263119.10#CABIN1
ENSG00000099991	XM_047441221.1#CABIN1
ENSG00000099991	XM_047441226.1#CABIN1
ENSG00000099991	XM_047441236.1#CABIN1
ENSG00000099991	XM_047441244.1#CABIN1
ENSG00000099991	XM_047441245.1#CABIN1
ENSG00000099992	ENST00000215790.12#TBC1D10A
ENSG00000099994	ENST00000358321.4#SUSD2
ENSG00000099995	ENST00000215793.13#SF3A1
ENSG00000099998	ENST00000327365.10#GGT5
ENSG00000099998	NM_001099782.2#GGT5
ENSG00000099998	XM_011530134.3#GGT5
ENSG00000099998	XM_017028769.3#GGT5
ENSG00000099999	ENST00000382363.8#RNF215
ENSG00000100003	ENST00000615189.5#SEC14L2
ENSG00000100003	NM_001204204.3#SEC14L2
ENSG00000100012	ENST00000215812.9#SEC14L3
ENSG00000100014	ENST00000314328.14#SPECC1L
ENSG00000100014	ENST00000437398.5#SPECC1L
ENSG00000100014	NM_001254732.3#SPECC1L
ENSG00000100023	ENST00000335025.12#PPIL2
ENSG00000100023	ENST00000398831.8#PPIL2
ENSG00000100023	ENST00000679477.1#PPIL2
ENSG00000100023	ENST00000680109.1#PPIL2
ENSG00000100023	ENST00000680860.1#PPIL2
ENSG00000100024	ENST00000326010.10#UPB1
ENSG00000100027	ENST00000339468.8#YPEL1
ENSG00000100027	ENST00000672036.2#YPEL1
ENSG00000100028	ENST00000215829.8#SNRPD3
ENSG00000100029	ENST00000354694.12#PES1
ENSG00000100029	NM_001243225.2#PES1
ENSG00000100030	ENST00000215832.11#MAPK1
ENSG00000100030	ENST00000544786.1#MAPK1
ENSG00000100031	ENST00000400382.6#GGT1
ENSG00000100031	NM_013430.3#GGT1
ENSG00000100033	ENST00000357068.11#PRODH
ENSG00000100033	ENST00000610940.4#PRODH
ENSG00000100033	NM_001195226.2#PRODH
ENSG00000100034	ENST00000263212.10#PPM1F
ENSG00000100036	ENST00000343605.5#SLC35E4
ENSG00000100038	ENST00000357179.10#TOP3B
ENSG00000100038	NM_003935.5#TOP3B
ENSG00000100053	ENST00000215855.7#CRYBB3
ENSG00000100055	ENST00000248901.11#CYTH4
ENSG00000100056	ENST00000252137.11#ESS2
ENSG00000100056	XM_005261282.5#ESS2
ENSG00000100060	ENST00000356998.8#MFNG
ENSG00000100065	ENST00000251973.10#CARD10
ENSG00000100065	ENST00000403299.5#CARD10
ENSG00000100075	ENST00000215882.10#SLC25A1
ENSG00000100077	ENST00000324198.11#GRK3
ENSG00000100078	ENST00000215885.4#PLA2G3
ENSG00000100079	ENST00000215886.6#LGALS2
ENSG00000100083	ENST00000343632.9#GGA1
ENSG00000100083	ENST00000715689.1#GGA1
ENSG00000100083	NM_001001560.3#GGA1
ENSG00000100083	NM_001172688.2#GGA1
ENSG00000100084	ENST00000263208.5#HIRA
ENSG00000100092	ENST00000649765.2#SH3BP1
ENSG00000100095	ENST00000248933.11#SEZ6L
ENSG00000100095	NM_001184773.2#SEZ6L
ENSG00000100095	NM_001184774.2#SEZ6L
ENSG00000100095	NM_001184775.2#SEZ6L
ENSG00000100095	NM_001184776.2#SEZ6L
ENSG00000100095	NM_001184777.2#SEZ6L
ENSG00000100097	ENST00000215909.10#LGALS1
ENSG00000100099	ENST00000398145.7#HPS4
ENSG00000100099	ENST00000699247.1#HPS4
ENSG00000100099	XM_047441564.1#HPS4
ENSG00000100100	ENST00000215912.10#PIK3IP1
ENSG00000100104	ENST00000215917.11#SRRD
ENSG00000100105	ENST00000266269.10#PATZ1
ENSG00000100105	NM_032050.2#PATZ1
ENSG00000100105	NM_032051.2#PATZ1
ENSG00000100105	NM_032052.2#PATZ1
ENSG00000100106	ENST00000644935.1#TRIOBP
ENSG00000100106	NM_007032.5#TRIOBP
ENSG00000100109	ENST00000407690.6#TFIP11
ENSG00000100116	ENST00000248924.11#GCAT
ENSG00000100116	XM_017028677.3#GCAT
ENSG00000100121	ENST00000448514.3#GGTLC2
ENSG00000100121	NM_001282879.2#GGTLC2
ENSG00000100122	ENST00000647684.1#CRYBB1
ENSG00000100122	XM_011529899.4#CRYBB1
ENSG00000100124	ENST00000215941.9#ANKRD54
ENSG00000100124	ENST00000411961.6#ANKRD54
ENSG00000100129	ENST00000652021.1#EIF3L
ENSG00000100129	NM_001242923.2#EIF3L
ENSG00000100129	XM_006724260.5#EIF3L
ENSG00000100138	ENST00000401959.6#SNU13
ENSG00000100139	ENST00000215957.10#MICALL1
ENSG00000100139	NM_001410820.1#MICALL1
ENSG00000100142	ENST00000442738.7#POLR2F
ENSG00000100142	ENST00000470701.1#POLR2F
ENSG00000100142	ENST00000606538.5#POLR2F
ENSG00000100146	ENST00000360880.6#SOX10
ENSG00000100146	ENST00000396884.8#SOX10
ENSG00000100147	ENST00000255784.6#CCDC134
ENSG00000100147	NM_001304797.2#CCDC134
ENSG00000100150	ENST00000651528.2#DEPDC5
ENSG00000100150	NM_001136029.4#DEPDC5
ENSG00000100150	NM_001364318.2#DEPDC5
ENSG00000100150	NM_001364319.2#DEPDC5
ENSG00000100150	NM_001364320.2#DEPDC5
ENSG00000100150	NM_001369902.1#DEPDC5
ENSG00000100150	NM_014662.6#DEPDC5
ENSG00000100150	XM_011530563.3#DEPDC5
ENSG00000100150	XM_047441625.1#DEPDC5
ENSG00000100150	XM_047441627.1#DEPDC5
ENSG00000100151	ENST00000356976.8#PICK1
ENSG00000100151	ENST00000404072.7#PICK1
ENSG00000100151	XM_047441609.1#PICK1
ENSG00000100154	ENST00000397906.7#TTC28
ENSG00000100154	ENST00000612946.4#TTC28
ENSG00000100154	NM_001393403.1#TTC28
ENSG00000100154	NM_001393404.1#TTC28
ENSG00000100154	NM_001393405.1#TTC28
ENSG00000100156	ENST00000681075.2#SLC16A8
ENSG00000100162	ENST00000215980.10#CENPM
ENSG00000100162	NM_001304370.2#CENPM
ENSG00000100167	ENST00000396425.8#SEPTIN3
ENSG00000100167	ENST00000406029.5#SEPTIN3
ENSG00000100167	ENST00000644076.2#SEPTIN3
ENSG00000100167	NM_001389668.1#SEPTIN3
ENSG00000100167	NM_001389670.1#SEPTIN3
ENSG00000100167	NM_001389671.1#SEPTIN3
ENSG00000100167	NM_001389672.1#SEPTIN3
ENSG00000100167	NM_001389673.1#SEPTIN3
ENSG00000100167	NM_001389674.1#SEPTIN3
ENSG00000100167	NM_001389675.1#SEPTIN3
ENSG00000100167	NM_145733.3#SEPTIN3
ENSG00000100170	ENST00000266088.9#SLC5A1
ENSG00000100191	ENST00000266086.6#SLC5A4
ENSG00000100196	ENST00000216014.9#KDELR3
ENSG00000100197	ENST00000645361.2#CYP2D6
ENSG00000100197	NM_001025161.3#CYP2D6
ENSG00000100201	ENST00000396821.8#DDX17
ENSG00000100201	ENST00000403230.3#DDX17
ENSG00000100206	ENST00000216024.7#DMC1
ENSG00000100206	XM_047441076.1#DMC1
ENSG00000100206	XM_047441081.1#DMC1
ENSG00000100206	XM_047441083.1#DMC1
ENSG00000100207	ENST00000677622.1#TCF20
ENSG00000100207	XM_047441474.1#TCF20
ENSG00000100207	XM_047441476.1#TCF20
ENSG00000100209	ENST00000216027.8#HSCB
ENSG00000100209	NM_001318315.2#HSCB
ENSG00000100211	ENST00000216029.8#CBY1
ENSG00000100211	ENST00000411557.6#CBY1
ENSG00000100216	ENST00000216034.6#TOMM22
ENSG00000100218	ENST00000216036.9#RSPH14
ENSG00000100219	ENST00000216037.10#XBP1
ENSG00000100219	ENST00000344347.6#XBP1
ENSG00000100219	ENST00000403532.7#XBP1
ENSG00000100219	NM_001393999.1#XBP1
ENSG00000100220	ENST00000216038.6#RTCB
ENSG00000100221	ENST00000683374.1#JOSD1
ENSG00000100221	XM_005261878.4#JOSD1
ENSG00000100225	ENST00000266087.12#FBXO7
ENSG00000100225	NM_001033024.2#FBXO7
ENSG00000100226	ENST00000216044.10#GTPBP1
ENSG00000100227	ENST00000252115.10#POLDIP3
ENSG00000100227	ENST00000348657.6#POLDIP3
ENSG00000100228	ENST00000263116.8#RAB36
ENSG00000100228	ENST00000341989.9#RAB36
ENSG00000100234	ENST00000266085.7#TIMP3
ENSG00000100239	ENST00000612753.5#PPP6R2
ENSG00000100239	NM_001242899.2#PPP6R2
ENSG00000100239	NM_001351641.2#PPP6R2
ENSG00000100239	NM_001351642.2#PPP6R2
ENSG00000100239	NM_001351643.2#PPP6R2
ENSG00000100239	NM_001351644.2#PPP6R2
ENSG00000100239	NM_001351646.2#PPP6R2
ENSG00000100239	NM_014678.5#PPP6R2
ENSG00000100241	ENST00000380817.8#SBF1
ENSG00000100241	ENST00000685809.1#SBF1
ENSG00000100241	ENST00000687016.1#SBF1
ENSG00000100241	ENST00000689129.1#SBF1
ENSG00000100241	ENST00000689981.1#SBF1
ENSG00000100241	ENST00000690990.1#SBF1
ENSG00000100241	ENST00000691233.1#SBF1
ENSG00000100241	ENST00000691792.1#SBF1
ENSG00000100241	NM_001410794.1#SBF1
ENSG00000100242	ENST00000406622.5#SUN2
ENSG00000100242	ENST00000689035.1#SUN2
ENSG00000100242	NM_001394437.1#SUN2
ENSG00000100242	NM_001394441.1#SUN2
ENSG00000100242	NM_001394445.1#SUN2
ENSG00000100243	ENST00000352397.10#CYB5R3
ENSG00000100243	ENST00000689195.1#CYB5R3
ENSG00000100246	ENST00000216068.9#DNAL4
ENSG00000100249	ENST00000216071.5#C22orf31
ENSG00000100253	ENST00000216075.11#MIOX
ENSG00000100253	ENST00000451761.1#MIOX
ENSG00000100258	ENST00000474879.7#LMF2
ENSG00000100263	ENST00000216085.12#RHBDD3
ENSG00000100263	NM_001329536.1#RHBDD3
ENSG00000100266	ENST00000263246.8#PACSIN2
ENSG00000100266	NM_001184971.1#PACSIN2
ENSG00000100266	NM_001349969.2#PACSIN2
ENSG00000100266	NM_001349971.2#PACSIN2
ENSG00000100266	NM_001349974.2#PACSIN2
ENSG00000100271	ENST00000266254.12#TTLL1
ENSG00000100276	ENST00000216101.7#RASL10A
ENSG00000100280	ENST00000357586.7#AP1B1
ENSG00000100280	ENST00000432560.6#AP1B1
ENSG00000100280	NM_001378562.1#AP1B1
ENSG00000100280	NM_001378563.1#AP1B1
ENSG00000100281	ENST00000216106.6#HMGXB4
ENSG00000100281	NM_001362972.2#HMGXB4
ENSG00000100281	XM_047441067.1#HMGXB4
ENSG00000100284	ENST00000411850.5#TOM1
ENSG00000100284	ENST00000425375.5#TOM1
ENSG00000100284	ENST00000449058.7#TOM1
ENSG00000100284	XM_047441068.1#TOM1
ENSG00000100284	XM_047441069.1#TOM1
ENSG00000100285	ENST00000310624.7#NEFH
ENSG00000100288	ENST00000406938.3#CHKB
ENSG00000100290	ENST00000216115.3#BIK
ENSG00000100292	ENST00000216117.9#HMOX1
ENSG00000100294	ENST00000290429.11#MCAT
ENSG00000100296	ENST00000490103.6#THOC5
ENSG00000100296	XM_005261797.2#THOC5
ENSG00000100297	ENST00000216122.9#MCM5
ENSG00000100297	ENST00000382011.9#MCM5
ENSG00000100298	ENST00000348946.8#APOBEC3H
ENSG00000100298	ENST00000442487.8#APOBEC3H
ENSG00000100298	NM_001166003.3#APOBEC3H
ENSG00000100298	NM_001166004.3#APOBEC3H
ENSG00000100298	XM_011529990.3#APOBEC3H
ENSG00000100299	ENST00000216124.10#ARSA
ENSG00000100299	NM_001085425.3#ARSA
ENSG00000100300	ENST00000337554.8#TSPO
ENSG00000100302	ENST00000216127.5#RASD2
ENSG00000100302	NM_001376515.1#RASD2
ENSG00000100304	ENST00000216129.7#TTLL12
ENSG00000100307	ENST00000216133.10#CBX7
ENSG00000100307	NM_001346743.2#CBX7
ENSG00000100307	NM_001346744.2#CBX7
ENSG00000100311	ENST00000331163.11#PDGFB
ENSG00000100312	ENST00000216139.10#ACR
ENSG00000100312	ENST00000529621.1#ACR
ENSG00000100314	ENST00000216144.4#CABP7
ENSG00000100316	ENST00000216146.9#RPL3
ENSG00000100319	ENST00000344318.4#ZMAT5
ENSG00000100319	NM_019103.3#ZMAT5
ENSG00000100320	ENST00000262829.11#RBFOX2
ENSG00000100320	ENST00000405409.6#RBFOX2
